"ID","Date","Age","Height","HomeTown","Name","Prev","RStreak","Weight"
1907,"2014-11-17",30,167,"Saugerties, NY United States","Dennis Bermudez",2,2,65
735,"2014-11-17",43,177,"South Auckland New Zealand","Mark Hunt",1,1,120
2333,"2014-11-17",29,180,"Monterrey Mexico","Hector Urbina",0,0,77
1054,"2014-11-17",34,172,"Chicago, Illinois USA","Ricardo Lamas",2,1,65
2354,"2014-11-17",27,167,"Estado de Mexico Mexico","Alejandro Perez",0,0,61
2360,"2014-11-17",28,172,"Tijuana, Baja California Mexico","Gabriel Benitez",0,0,65
965,"2014-11-17",31,175,"Omaha, Nebraska USA","Jake Ellenberger",1,0,77
2221,"2014-11-17",34,175,"Santa Ana, CA USA","Leslie Smith",2,1,61
2361,"2014-11-17",32,177,"Panama City PAN","Humberto Brown",0,0,65
2099,"2014-11-17",30,167,"Barberton, Ohio USA","Jessica Eye",1,0,61
2070,"2014-11-17",25,175,"San Jose, California United States","Kelvin Gastelum",2,2,84
2355,"2014-11-17",26,172,"Tlaltenango, Zacatecas Mexico","Jose Quinonez",0,0,61
942,"2014-10-06",30,177,"Brussels Belgium","Tarec Saffiedine",1,1,77
2222,"2014-10-06",30,177,"Chatham, Ontario Canada","Chad Laprise",1,1,70
2121,"2014-10-06",29,175,"Bahia Brazil","Bruno Santos",1,1,84
2243,"2014-10-06",31,180,"Toronto Canada","Jason Saggo",1,1,70
2224,"2014-10-06",28,185,"Toronto, Ontario Canada","Elias Theodorou",1,1,84
1080,"2014-10-06",37,185,"Enugu Nigeria","Anthony Njokuani",1,0,70
2185,"2014-10-06",32,172,"Havana Cuba","Yosdenis Cedeno",2,1,70
2172,"2014-10-06",25,180,"Nalchik Russia","Albert Tumenov",2,1,77
1176,"2014-10-06",27,182,"Quesnel, B.C. Canada","Rory MacDonald",2,2,77
2316,"2014-10-06",32,180,"Philadelphia, Pennsylvania United States","Paul Felder",0,0,70
2239,"2014-10-06",30,180,"Manhattan, Kansas USA","Jake Lindsey",1,0,70
2191,"2014-10-06",30,167,"Sao Paulo Brazil","Pedro Munhoz",1,1,61
2332,"2014-10-06",36,170,"Dallas, TX USA","Chris Kelades",0,0,56
2223,"2014-10-06",28,175,"Montreal, Quebec Canada","Olivier Aubin-Mercier",1,0,70
1039,"2014-10-06",34,165,"Recife Brazil","Raphael Assuncao",0,0,61
1184,"2014-10-06",32,172,"Goldendale, WA USA","Bryan Caraway",1,1,61
2323,"2014-10-06",27,193,"New Westminster, BC Canada","Matt Dwyer",0,0,77
2274,"2014-10-06",28,177,"Dublin Ireland","Patrick Holohan",1,1,56
2276,"2014-10-06",37,172,"El Reno, OK USA","Jerrod Sanders",1,0,61
1976,"2014-10-06",31,172,"Wayne, Michigan USA","Daron Cruickshank",3,0,70
1034,"2014-10-27",34,165,"Payson, UT USA","Scott Jorgensen",2,1,61
2168,"2014-10-27",27,177,"Goetapeh Iran","Beneil Dariush",3,1,70
1968,"2014-10-27",37,187,"Sobralia, Minas Gerais Brazil","Glover Teixeira",1,0,93
2199,"2014-10-27",29,190,"Rhenen The Netherlands","Hans Stringer",1,1,93
1663,"2014-10-27",37,185,"Sorocaba, Sao Paolo Brazil","Fabio Maldonado",2,0,93
2322,"2014-10-27",27,177,"Azusa, California USA","Christos Giagos",0,0,70
1871,"2014-10-27",33,180,"Muriae, Minas Gerais Brazil","Yan Cabral",1,0,70
1146,"2014-10-27",38,177,"Rio de Janeiro Brazil","Fabricio Camoes",0,0,70
1189,"2014-10-27",32,187,"Harrisburg, Pennsylvania USA","Phil Davis",1,0,93
1486,"2014-10-27",32,177,"Portage, Indiana United States","Darren Elkins",1,0,65
1858,"2014-10-27",29,172,"Sao Paulo Brazil","Felipe Arantes",1,1,61
2119,"2014-10-27",26,177,"Federal Way, Washington USA","Andre Fili",1,0,65
1052,"2014-10-27",30,170,"Manaus Brazil","Jose Aldo",1,1,65
460,"2014-10-27",35,172,"Kanagawa Japan","Naoyuki Kotani",1,0,70
2159,"2014-10-27",27,182,"Palos Heights, Illinois USA","Tony Martin",1,0,70
2095,"2014-10-27",32,162,"Januaria, Minas Gerais Brazil","Wilson Reis",2,1,56
2208,"2014-10-27",32,175,"Careiro da Várzea, Amazonas Brazil","Diego Ferreira",2,2,70
2048,"2014-10-27",28,182,"Minas Gerais Brazil","Lucas Martins",1,1,65
2288,"2014-10-27",30,177,"Niteroi, Rio de Janeiro Brasil","Gilbert Burns",1,1,70
2077,"2014-10-27",25,180,"Rio de Janeiro Brazil","William Patolino",0,0,77
1484,"2014-10-27",31,167,"Hanford, California USA","Chad Mendes",0,0,65
2047,"2014-10-27",29,190,"Brooklyn, New York USA","Neil Magny",4,4,77
1938,"2014-11-11",34,190,"Stockholm Sweden","Magnus Cedenblad",1,1,84
2058,"2014-10-04",34,187,"Umea Sweden","Tor Troeng",1,0,84
2184,"2014-10-06",33,172,"Brawley, CA USA","Ernest Chavez",2,0,70
2035,"2014-10-06",29,170,"Leigh, Lancashire England","Mike Wilkinson",0,0,65
2302,"2014-11-11",28,190,"Yorkshire England","Scott Askham",0,0,84
2242,"2014-10-06",27,185,"Ornaset, Lulea Sweden","Niklas Backstrom",1,1,65
2160,"2014-11-11",34,180,"Zinzeli, Astrakhan Oblast Russia","Gasan Umalatov",2,1,77
2330,"2014-11-11",30,175,"Peabody, Massachusetts USA","Charles Rosa",0,0,65
2300,"2014-10-06",34,187,"Cieszyn Poland","Jan Blachowicz",0,0,93
2154,"2014-10-06",26,172,"Grozny, Chechen Republic Russia","Zubaira Tukhugov",1,1,65
1936,"2014-10-06",25,180,"Oahu, Hawaii USA","Max Holloway",3,3,65
2269,"2014-11-11",29,185,"Dublin Ireland","Cathal Pendred",1,1,77
2122,"2014-10-04",27,185,"Orneta Poland","Krzysztof Jotko",1,0,84
2124,"2014-10-29",30,182,"Botkyrka, Stockholm Sweden","Nico Musoke",2,0,77
2200,"2014-10-29",32,190,"Great Novgorod Russia","Alexander Yakovlev",1,0,77
1954,"2014-10-06",34,172,"Lund Sweden","Akira Corassani",1,0,65
366,"2014-11-11",38,170,"Omsk Russia","Dennis Siver",0,0,65
2060,"2014-10-06",33,177,"Malmo Sweden","Ilir Latifi",2,2,93
2078,"2014-09-15",37,182,"Rio de Janeiro Brazil","Leonardo Santos",1,0,70
1997,"2014-09-15",38,175,"Amarante, Piaui Brazil","Francisco Trinaldo",2,0,70
2174,"2014-09-15",36,182,"Red Bank, New Jersey USA","George Sullivan",1,1,77
2259,"2014-09-15",29,170,"Fontana, CA USA","Dashon Johnson",1,0,65
1044,"2014-09-14",32,167,"Brasilia Brazil","Rani Yahya",1,0,61
1706,"2014-09-15",36,175,"Marajo Brazil","Iuri Alcantara",2,2,61
2079,"2014-09-15",25,160,"Umuarama, Parana Brazil","Jessica Andrade",1,1,52
2164,"2014-09-15",30,170,"Honolulu, HI USA","Russell Doane",2,2,65
2089,"2014-09-15",29,175,"Gdynia Poland","Piotr Hallmann",1,1,70
651,"2014-09-15",36,180,"Brasilia Brazil","Paulo Thiago",1,0,77
2100,"2014-09-15",36,185,"Brasilia Brazil","Igor Araujo",1,1,77
1993,"2014-09-15",29,170,"Fortaleza, Ceara Brazil","Godofredo Pepey",1,1,65
2053,"2014-09-15",29,177,"Bluefield, Virginia USA","Sean Spencer",1,0,77
2073,"2014-09-15",31,175,"Sao Paulo Brazil","Leandro Silva",0,0,70
1910,"2014-09-14",34,177,"Oregon, Ohio USA","Johnny Bedford",2,0,61
542,"2014-09-15",31,175,"San Luis Rio Colorado, Sonora Mexico","Efrain Escudero",0,0,70
514,"2014-09-15",33,177,"Rio Grande Norte Brazil","Gleison Tibau",1,1,70
367,"2014-09-15",38,193,"Minsk Belarus","Andrei Arlovski",1,1,109
2320,"2014-09-15",22,170,"Belem, Para Brazil","Larissa Pacheco",0,0,61
1431,"2014-09-15",37,193,"Brasilia Brazil","Bigfoot Silva",0,0,119
1051,"2014-09-29",33,170,"Ibaraki Japan","Takeya Mizugaki",1,1,61
1944,"2014-09-29",34,182,"Simpsonville, South Carolina United States","Stephen Thompson",1,1,77
1403,"2014-09-29",37,180,"San Luis Obispo, CA United States","Tim Kennedy",1,1,84
1253,"2014-09-29",35,160,"San Jose, California USA","Chris Cariaso",2,2,56
1096,"2014-09-29",30,187,"Newport News, Virginia USA","James Krause",1,1,70
405,"2014-09-29",37,180,"Rimouski, Quebec Canada","Patrick Cote",1,1,77
1076,"2014-09-29",33,185,"Denver, Colorado United States","Donald Cerrone",3,3,77
2057,"2014-09-29",28,175,"Dublin Ireland","Conor McGregor",1,1,70
1595,"2014-09-29",28,175,"Lafayette, Louisiana United States","Dustin Poirier",1,1,70
2192,"2014-09-29",29,177,"Blackwell, Oklahoma USA","Cody Gibson",2,1,61
1495,"2014-09-29",30,160,"Madisonville, KY USA","Demetrious Johnson",1,1,56
2017,"2014-09-29",34,167,"Winona, Minnesota USA","Cat Zingano",0,0,61
1272,"2014-09-29",32,180,"Miami, Florida USA","Jorge Masvidal",2,2,77
1209,"2014-09-29",36,182,"La Porte, Indiana USA","Brian Ebersole",0,0,77
1866,"2014-09-29",39,182,"Pinar del Rio Cuba","Yoel Romero",2,2,84
890,"2014-09-29",33,175,"Philadelphia, Pennsylvania United States","Eddie Alvarez",0,0,70
1719,"2014-09-29",28,172,"Salvador, Bahia Brazil","Amanda Nunes",0,0,61
646,"2014-09-29",34,170,"Boston, Massachusetts USA","John Howard",1,0,77
438,"2014-09-29",35,165,"Leninakan Armenia","Manvel Gamburyan",1,0,61
1057,"2014-09-29",32,172,"San Diego, California USA","Dominick Cruz",0,0,61
1550,"2014-09-08",30,187,"Alameda, California USA","Chris Camozzi",1,0,84
1985,"2014-09-08",29,185,"Aurora, Colorado USA","Michael Chiesa",1,1,70
808,"2014-09-08",36,193,"Hounslow England","Alistair Overeem",1,1,120
2318,"2014-09-08",31,170,"Tokyo Japan","Tateki Matsuda",0,0,56
896,"2014-09-08",37,185,"Espiritos Santos Brazil","Jacare Souza",1,1,84
2214,"2014-09-08",31,180,"Azle, Texas USA","Chas Skelly",2,1,65
1367,"2014-09-16",37,170,"Afonso Claudio, Espirito Santo Brazil","Rodrigo Damm",1,1,70
2153,"2014-09-08",27,175,"Providence, Rhode Island USA","Sean Soriano",1,0,65
1594,"2014-09-08",34,182,"Belo Horizonte Brazil","Rafael Natal",1,0,84
2007,"2014-09-08",33,167,"Phoenix, Arizona USA","John Moraga",2,0,56
524,"2014-09-08",32,177,"Brockton, Massachusetts USA","Joe Lauzon",0,0,70
2220,"2014-09-08",31,170,"Ventura, California USA","Chris Beal",1,1,61
969,"2014-09-08",35,193,"Kenosha, Wisconsin USA","Ben Rothwell",0,0,120
1163,"2014-09-08",38,190,"Bloomington, Illinois USA","Matt Mitrione",1,1,120
1983,"2014-09-16",29,175,"Wantagh, New York USA","Al Iaquinta",2,0,70
2082,"2014-09-08",32,190,"New Orleans, Louisiana United States","Derrick Lewis",2,2,118
2126,"2014-09-08",24,170,"Spartanburg, South Carolina USA","Justin Scoggins",2,0,61
786,"2014-09-08",31,187,"The Netherlands","Gegard Mousasi",2,1,84
2214,"2014-08-25",31,180,"Azle, Texas USA","Chas Skelly",1,0,65
2168,"2014-08-25",27,177,"Goetapeh Iran","Beneil Dariush",2,0,70
1936,"2014-08-25",25,180,"Oahu, Hawaii USA","Max Holloway",2,2,65
1984,"2014-08-25",30,190,"Olney, Texas USA","James Vick",0,0,70
2307,"2014-08-25",29,175,"Cahokia, IL USA","Chris Heatherly",0,0,77
870,"2014-08-25",41,182,"Dresden, Tennessee USA","Mike Pyle",1,1,77
1867,"2014-08-25",27,182,"Lethbridge, Alberta Canada","Jordan Mein",1,1,77
2237,"2014-08-25",27,175,"Houston, TX USA","Aaron Phillips",1,0,65
2159,"2014-08-25",27,182,"Palos Heights, Illinois USA","Tony Martin",0,0,70
2123,"2014-08-25",34,175,"Turku Finland","Tom Niinimaki",1,0,65
1883,"2014-08-25",35,190,"Paris France","Francis Carmont",2,0,84
2311,"2014-08-25",25,167,"Albuquerque, New Mexico USA","Joby Sanchez",0,0,56
2095,"2014-08-25",32,162,"Januaria, Minas Gerais Brazil","Wilson Reis",1,0,56
2130,"2014-08-25",29,175,"Santiago Dominican Republic","Alex Garcia",1,1,77
532,"2014-08-25",32,175,"Rio de Janeiro Brazil","Rafael dos Anjos",2,1,70
2232,"2014-08-25",30,177,"Dallas, TX USA","Matt Hobar",1,0,61
502,"2014-08-25",33,187,"Fort Lauderdale, Florida USA","Ben Saunders",0,0,77
2047,"2014-08-25",29,190,"Brooklyn, New York USA","Neil Magny",3,3,77
449,"2014-08-25",35,185,"Rio de Janeiro Brazil","Thales Leites",1,1,84
2312,"2014-08-25",24,180,"Payson, Utah USA","Clay Collard",0,0,65
2261,"2014-08-25",31,182,"Salvador, Bahia Brazil","Valmir Lazaro",0,0,70
1066,"2014-08-25",33,175,"Colorado Springs, Colorado USA","Benson Henderson",2,2,77
1850,"2014-08-18",32,182,"El Paso, Texas USA","Shawn Jordan",1,0,118
1499,"2014-08-18",33,190,"Immokalee, Florida United States","Ovince Saint Preux",1,1,93
1546,"2014-08-18",29,185,"Kailua, Hawaii USA","Brad Tavares",2,0,84
2194,"2014-08-18",35,203,"Santa Clara, CA USA","Jack May",1,0,115
2022,"2014-08-18",36,167,"Takoma Park, Maryland United States","Sara McMann",1,0,61
2293,"2014-08-18",33,170,"Anchorage, Alaska USA","Lauren Murphy",0,0,61
435,"2014-08-18",36,182,"Lincolnville, Maine United States","Tim Boetsch",1,0,84
2005,"2014-08-18",34,185,"Southampton England","Tom Watson",1,0,84
2011,"2014-08-18",31,165,"Rio Grande do Norte Brazil","Jussier Formiga",1,1,56
2264,"2014-08-18",30,187,"Milwaukee, Wisconsin United States","Sam Alvey",0,0,84
503,"2014-08-18",33,187,"Reno, Nevada USA","Ryan Bader",0,0,93
2304,"2014-12-20",36,167,"Phoenix, Arizona USA","Frankie Saenz",0,0,61
1791,"2014-08-18",31,172,"San Diego, California USA","Robert Peralta",1,1,65
875,"2014-08-18",32,172,"Sunderland England","Ross Pearson",0,0,70
533,"2014-08-18",32,170,"Florianopolis Brazil","Thiago Tavares",0,0,65
2152,"2014-08-18",33,162,"Bethlehem, Pennsylvania USA","Zach Makovsky",0,0,56
2303,"2014-12-20",28,167,"Palm Springs, California USA","Nolan Ticman",0,0,56
2291,"2014-08-18",35,182,"Los Angeles, California United States","Alan Jouban",0,0,77
1547,"2014-08-18",35,190,"Kauai, Hawaii USA","Seth Baczynski",1,0,77
374,"2014-08-18",37,172,"Phoenix, Arizona USA","Gray Maynard",0,0,65
2103,"2014-09-22",26,165,"Gunma Japan","Kyoji Horiguchi",1,1,56
2228,"2014-09-22",28,182,"North Shore, Sydney  Australia","Richard Walsh",1,1,77
2143,"2014-09-22",29,167,"Tamuning Guam","Jon Delos Reyes",1,0,56
2171,"2014-09-22",31,177,"Akita Japan","Takenori Sato",1,0,77
1755,"2014-09-22",28,177,"Miami, Florida USA","Alex Caceres",2,0,65
2262,"2014-09-22",27,177,"Jefferson, Iowa USA","Johnny Case",0,0,70
1015,"2014-09-22",40,182,"Las Vegas, Nevada USA","Roy Nelson",1,1,119
2210,"2014-09-22",26,165,"Kanagawa Japan","Michinori Tanaka",1,1,61
735,"2014-09-22",43,177,"South Auckland New Zealand","Mark Hunt",0,0,120
1317,"2014-09-22",30,167,"Tacoma, Washington United States","Miesha Tate",1,1,61
1179,"2014-09-22",34,170,"Musashimurayama, Tokyo Japan","Masanori Kanehara",0,0,61
2044,"2014-09-22",30,180,"Tokyo Japan","Kazuki Tokudome",1,0,70
2131,"2014-09-22",35,177,"Osaka Japan","Kiichi Kunimoto",2,2,77
2278,"2014-09-22",30,154,"Ehime Japan","Rin Nakai",0,0,61
721,"2014-09-22",38,172,"Kanagawa Japan","Takanori Gomi",1,1,70
2020,"2014-09-22",32,190,"Seoul South Korea","Hyun Gyu Lim",1,0,77
2018,"2014-09-22",29,175,"Busan South Korea","Kyung Ho Kang",1,1,61
1974,"2014-09-22",28,180,"Hazel Park, Michigan USA","Myles Jury",0,0,65
1978,"2014-09-22",31,172,"Spokane, Washington United States","Sam Sicilia",2,1,65
941,"2014-09-22",35,172,"Kagoshima Japan","Katsunori Kikuno",2,0,65
2310,"2014-08-25",31,170,"Saitama Japan","Shinsho Anzai",0,0,77
2296,"2014-08-25",27,177,"Shizuoka Japan","Yuta Sasaki",0,0,56
2179,"2014-08-25",27,180,"Inner Mongolia Province P.R. China","Lipeng Zhang",1,1,70
2297,"2014-12-23",29,180,"Clovis, California USA","Colby Covington",0,0,77
2156,"2014-08-25",30,187,"Doncaster England","Danny Mitchell",1,0,77
2188,"2014-12-23",26,182,"Inner Mongolia China","An Ying Wang",1,1,77
1001,"2014-08-25",44,177,"Saigon Vietnam","Cung Le",0,0,84
2260,"2014-08-25",30,167,"Spokane, WA USA","Elizabeth Phillips",1,0,61
455,"2014-08-25",35,187,"Suwon South Korea","Dong Hyun Kim",1,1,77
2298,"2014-08-25",26,165,"Henan China","Yao Zhikui",0,0,56
2186,"2014-08-25",35,182,"Campina Grande, Paraiba Brazil","Alberto Mina",0,0,77
2147,"2014-08-25",30,170,"Singapore","Royston Wee",1,1,61
2180,"2014-08-25",31,182,"Shandong China","Sai Wang",1,0,77
1912,"2014-08-25",33,175,"Winnipeg, Manitoba Canada","Roland Delorme",1,0,61
1386,"2014-08-25",34,175,"St. Louis, Missouri United States","Tyron Woodley",2,0,77
368,"2014-08-25",38,185,"Manchester England","Michael Bisping",1,0,84
2295,"2014-08-25",29,175,"Melbourne Australia","Brendan O'Reilly",0,0,77
2235,"2014-08-25",27,165,"Alagir Russia","Milana Dudieva",0,0,61
2280,"2014-07-26",29,167,"Olsztyn Poland","Joanna Jedrzejczyk",0,0,52
2289,"2014-07-27",29,175,"Laranjal do Jari, Amapa Brazil","Tiago Trator",0,0,65
1907,"2014-07-26",30,167,"Saugerties, NY United States","Dennis Bermudez",1,1,65
1683,"2014-07-26",30,177,"Fontana, California USA","Bobby Green",0,0,70
2279,"2014-07-26",35,165,"Belo Horizonte, MG Brazil","Juliana Lima",0,0,52
472,"2014-07-26",35,193,"San Jose, CA USA","Kyle Kingsbury",0,0,93
356,"2014-07-26",38,177,"San Jose, CA USA","Josh Thomson",1,0,70
1272,"2014-07-26",32,180,"Miami, Florida USA","Jorge Masvidal",1,1,77
2230,"2014-08-22",30,180,"San Diego, California United States","Mike de la Torre",1,0,65
1976,"2014-07-26",31,172,"Wayne, Michigan USA","Daron Cruickshank",2,2,70
1694,"2014-07-26",36,187,"Doylestown, Pennsylvania USA","Patrick Cummins",2,1,93
2203,"2014-07-26",31,182,"Rio de Janeiro Brazil","Hernani Perpetuo",1,0,77
1916,"2014-07-26",30,180,"Anaheim, CA USA","Steven Siler",1,0,65
459,"2014-07-26",35,170,"Round Lake, Illinois USA","Clay Guida",1,1,65
2287,"2014-07-27",34,177,"Tijuana, Baja California Mexico","Akbarh Arreola",0,0,70
1952,"2014-07-26",33,187,"Wilburton, Oklahoma USA","Tim Means",1,0,77
2193,"2014-07-26",32,175,"Alfei Menashe, Samaria Israel","Noad Lahat",1,0,65
2238,"2014-08-22",26,172,"Los Angeles, California USA","Brian Ortega",0,0,65
2129,"2014-07-26",28,180,"Skelleftea Sweden","Andreas Stahl",0,0,77
2288,"2014-07-26",30,177,"Niteroi, Rio de Janeiro Brasil","Gilbert Burns",0,0,70
2315,"2014-09-02",28,180,"Durant, Oklahoma USA","Damon Jackson",0,0,65
2314,"2014-09-02",30,172,"Visalia, California USA","Cain Carrizosa",0,0,70
2309,"2014-09-02",30,167,"Porterville, California United States","Joe Soto",0,0,61
1061,"2014-09-02",37,175,"San Francisco, California USA","Danny Castillo",1,1,70
1806,"2014-09-02",33,185,"Wilmington, North Carolina United States","Derek Brunson",1,0,84
1481,"2014-09-02",29,177,"Makaha, Hawaii USA","Yancy Medeiros",1,0,70
1783,"2014-09-02",30,180,"Riverside, California USA","Lorenz Larkin",2,0,77
2208,"2014-09-02",32,175,"Careiro da Várzea, Amazonas Brazil","Diego Ferreira",1,1,70
2313,"2014-09-02",29,177,"Rockville Centre, New York USA","Chris Wade",0,0,70
1814,"2014-09-02",28,180,"Concord, CA USA","Ramsey Nijem",2,2,70
2197,"2014-09-02",39,187,"Cape Town South Africa","Ruan Potts",1,0,112
1401,"2014-09-02",36,170,"Sioux Falls, South Dakota USA","Shayna Baszler",0,0,61
2215,"2014-09-02",36,195,"Kent, Washington United States","Anthony Hamilton",0,0,118
2133,"2014-09-02",33,165,"Campina Grande, Paraiba Brazil","Bethe Correia",1,1,61
1905,"2014-09-02",31,167,"Angels Camp, California USA","T.J. Dillashaw",2,2,61
1815,"2014-09-02",33,180,"Oxnard, California United States","Tony Ferguson",1,1,70
2221,"2014-07-17",34,175,"Santa Ana, CA USA","Leslie Smith",1,0,61
2001,"2014-07-17",27,177,"Balneario Camboriu, Santa Catarina Brazil","Leonardo Mafra",0,0,70
2277,"2014-07-18",28,162,"Mossoro, Rio Grande do Norte Brazil","Claudia Gadelha",0,0,52
514,"2014-07-17",33,177,"Rio Grande Norte Brazil","Gleison Tibau",0,0,70
2138,"2014-07-17",30,180,"Whitesburg, KY USA","Jessamyn Duke",1,0,61
1966,"2014-07-17",26,160,"Paranagua, Parana Brazil","John Lineker",1,0,61
2276,"2014-07-17",37,172,"El Reno, OK USA","Jerrod Sanders",0,0,61
2185,"2014-07-17",32,172,"Havana Cuba","Yosdenis Cedeno",1,0,70
2142,"2014-07-17",30,165,"Istanbul Turkey","Alptekin Ozkilic",1,0,56
2216,"2014-07-17",28,182,"Columbia, Missouri USA","Alex White",1,1,65
1948,"2014-07-17",35,172,"Green River, WY USA","Justin Salas",1,1,70
197,"2014-07-17",33,182,"Salem, OR USA","Pat Healy",1,0,70
1076,"2014-07-17",33,185,"Denver, Colorado United States","Donald Cerrone",2,2,77
669,"2014-07-17",32,177,"Tacoma, WA USA","Rick Story",1,0,77
1657,"2014-07-17",31,180,"Rio de Janeiro Brazil","Edson Barboza",1,0,70
2048,"2014-07-17",28,182,"Minas Gerais Brazil","Lucas Martins",0,0,65
2275,"2014-07-18",28,157,"Turku Finland","Tina Lahdemaki",0,0,52
1999,"2014-07-17",34,167,"Maua, Sao Paulo Brazil","Hugo Viana",1,1,61
2177,"2014-07-17",27,170,"Long Island, New York USA","Aljamain Sterling",1,1,61
509,"2014-07-17",33,172,"Sparta, New Jersey United States","Jim Miller",1,1,70
648,"2014-07-17",35,177,"Eugene, Oregon USA","Evan Dunham",0,0,70
1982,"2014-07-17",31,177,"Quincy, Massachusetts USA","Joe Proctor",1,1,70
1906,"2014-07-21",29,170,"Fortaleza, Ceara Brazil","Diego Brandao",0,0,65
2135,"2014-07-21",32,162,"Las Vegas, Nevada USA","Josh Sampo",0,0,56
1422,"2014-07-21",32,182,"Irving, TX USA","Zak Cummings",1,1,77
2015,"2014-07-21",28,180,"Reykjavik Iceland","Gunnar Nelson",1,1,77
2270,"2014-07-21",33,190,"Dresden, OH USA","Mike King",0,0,84
2060,"2014-07-21",33,177,"Malmo Sweden","Ilir Latifi",1,1,93
2036,"2014-07-21",30,180,"Bushmills Northern Ireland","Norman Parke",1,0,70
2016,"2014-07-21",33,162,"Portsmouth England","Phil Harris",1,0,56
2274,"2014-07-21",28,177,"Dublin Ireland","Patrick Holohan",0,0,56
1170,"2014-07-21",38,167,"East London England","Brad Pickett",1,1,61
2290,"2014-07-21",29,177,"Ambridge, Pennsylvania USA","Chris Dempsey",0,0,84
460,"2014-07-21",35,172,"Kanagawa Japan","Naoyuki Kotani",0,0,70
2058,"2014-07-21",34,187,"Umea Sweden","Tor Troeng",0,0,84
2057,"2014-07-21",28,175,"Dublin Ireland","Conor McGregor",0,0,70
2196,"2014-07-21",37,162,"Dublin Ireland","Neil Seery",1,0,56
2269,"2014-07-21",29,185,"Dublin Ireland","Cathal Pendred",0,0,77
1810,"2014-07-21",36,190,"Vancouver, Washington USA","Trevor Smith",2,0,84
1091,"2014-07-21",32,165,"Newport Beach, California United States","Ian McCall",0,0,56
2229,"2014-06-30",29,177,"Perth, Western Australia Australia","Chris Indich",1,0,77
2047,"2014-06-30",29,190,"Brooklyn, New York USA","Neil Magny",2,2,77
306,"2014-06-30",39,193,"Perth Australia","Soa Palelei",1,1,120
1476,"2014-06-30",35,187,"Darfield New Zealand","James Te Huna",0,0,84
372,"2014-06-30",37,182,"Lander, Wyoming USA","Nate Marquardt",0,0,84
2258,"2014-06-30",22,175,"Melbourne, Victoria Australia","Jake Matthews",0,0,70
2257,"2014-06-30",26,170,"Macapa, Amapa Brazil","Rodrigo de Lima",0,0,70
2205,"2014-06-30",33,185,"Cottage Grove, Minnesota USA","Sean O'Connell",1,0,93
1742,"2014-06-30",31,190,"Levittown, New York United States","Gian Villante",1,0,93
2173,"2014-06-30",27,185,"Waterloo, Iowa USA","Mike Rhodes",1,0,77
2259,"2014-06-30",29,170,"Fontana, CA USA","Dashon Johnson",0,0,65
2253,"2014-06-30",26,162,"Mountain Province Philippines","Roldan Sangcha-an",0,0,56
2105,"2014-06-30",30,187,"Sandpoint, Idaho USA","Jared Rosholt",1,1,120
1531,"2014-06-30",27,177,"Sao Paulo Brazil","Charles Oliveira",1,1,65
2037,"2014-06-30",26,182,"Middlemore New Zealand","Robert Whittaker",1,0,84
2125,"2014-06-30",33,167,"Sydney, NSW Australia","Richie Vaculik",0,0,56
2226,"2014-06-30",40,180,"Melbourne, Victoria Australia","Vik Grujic",1,0,77
733,"2014-06-30",33,180,"Nagoya, Aichi Pref. Japan","Hatsu Hioki",1,1,65
1913,"2014-07-08",31,162,"Colorado Springs, Colorado USA","Marcus Brimage",0,0,61
2266,"2014-07-08",29,172,"Leominster, Massachusetts USA","Rob Font",0,0,61
2164,"2014-07-08",30,170,"Honolulu, HI USA","Russell Doane",1,1,65
346,"2014-07-08",38,185,"Salvador Brazil","Lyoto Machida",1,1,84
2241,"2014-07-08",31,182,"Belo Horizonte, MG Brazil","Guilherme Vasconcelos",0,0,84
1755,"2014-07-08",28,177,"Miami, Florida USA","Alex Caceres",1,1,65
454,"2014-07-08",35,180,"Tucson, AZ USA","George Roop",1,1,61
2069,"2014-07-08",32,182,"Spanish Town Jamaica","Uriah Hall",0,0,84
1655,"2014-07-08",33,177,"Spring Bay, Illinois USA","Kenny Robertson",1,1,77
2121,"2014-07-08",29,175,"Bahia Brazil","Bruno Santos",0,0,84
1828,"2014-07-08",30,170,"Riverside, California USA","Ronda Rousey",1,1,61
2051,"2014-07-08",34,187,"Soure, Para Brazil","Ildemar Alcantara",1,1,84
1769,"2014-07-08",32,187,"Mineola, New York United States","Chris Weidman",0,0,84
959,"2014-07-08",37,167,"Isla Vista , California USA","Urijah Faber",1,0,61
1550,"2014-07-08",30,187,"Alameda, California USA","Chris Camozzi",0,0,84
1839,"2014-07-08",32,167,"Niagara Falls, Ontario Canada","Alexis Davis",1,1,61
2218,"2014-07-08",35,187,"Defiance, OH USA","Luke Zachrich",1,0,84
2087,"2014-07-08",33,182,"Rio de Janeiro Brazil","Thiago Santos",1,1,84
2123,"2014-06-03",34,175,"Turku Finland","Tom Niinimaki",0,0,65
786,"2014-06-02",31,187,"The Netherlands","Gegard Mousasi",1,0,84
2233,"2014-06-02",26,190,"Pribram Czech Republic","Viktor Pesta",0,0,109
1990,"2014-06-02",28,172,"Newcastle England","Andy Ogle",1,0,65
668,"2014-06-02",30,182,"Zabrze Poland","Peter Sobotta",0,0,77
2234,"2014-06-02",30,190,"The Republic of Dagestan Russia","Ruslan Magomedov",0,0,109
1340,"2014-06-02",28,172,"Omaha, Nebraska USA","Drew Dober",0,0,70
