"Fight_ID","ID","Event_ID","Date","winner","winby","corner","Last_round","Max_round","RStreak","Height","Weight","Age","HomeTown"
5613,1858,739,"2015-08-24","blue","SUB","blue",1,3,0,172,61,29,"Sao Paulo Brazil"
5612,2465,739,"2015-08-24","blue","DEC","red",3,3,1,170,52,25,"Volnogorsk Ukraine"
5609,407,739,"2016-01-27","red","KO/TKO","blue",3,3,0,177,77,36,"Salt Lake City, Utah United States"
5610,2222,739,"2015-08-24","blue","KO/TKO","red",1,3,3,177,70,30,"Chatham, Ontario Canada"
5611,2223,739,"2015-08-24","red","DEC","red",3,3,2,175,70,28,"Montreal, Quebec Canada"
5610,1997,739,"2015-08-24","blue","KO/TKO","blue",1,3,3,175,70,38,"Amarante, Piaui Brazil"
5616,2623,739,"2015-08-24","red","KO/TKO","blue",1,3,0,185,93,32,"Fairfield, CA USA"
5564,1531,739,"2015-08-24","red","KO/TKO","blue",1,5,2,177,65,27,"Sao Paulo Brazil"
5612,2256,739,"2015-08-24","blue","DEC","blue",3,3,2,170,56,34,"Montreal, Quebec Canada"
5608,1820,739,"2015-08-24","red","DEC","blue",3,3,2,182,77,32,"Vila Velha, Espirito Santo Brazil"
5616,2608,739,"2015-08-24","red","KO/TKO","red",1,3,0,190,93,30,"Riga Latvia"
5613,1060,739,"2015-08-24","blue","SUB","red",1,3,0,170,61,37,"Port au Prince Haiti"
5615,2332,739,"2015-08-24","red","DEC","red",3,3,0,170,56,36,"Dallas, TX USA"
5578,2093,739,"2015-08-24","red","DEC","blue",3,3,2,180,70,30,"Pirapora do Bom Jesus, Sao Paulo Brazil"
5608,2047,739,"2015-08-24","red","DEC","red",3,3,0,190,77,29,"Brooklyn, New York USA"
5609,405,739,"2016-01-27","red","KO/TKO","red",3,3,1,180,77,37,"Rimouski, Quebec Canada"
5566,2371,738,"2015-08-09","red","KO/TKO","blue",3,3,1,172,56,30,"Los Angeles, California USA"
5619,2304,738,"2015-08-10","red","DEC","red",3,3,2,167,61,36,"Phoenix, Arizona USA"
5546,2367,738,"2015-08-09","blue","KO/TKO","blue",1,3,0,187,93,29,"San Bernardino, California USA"
5544,1499,738,"2015-08-10","red","SUB","blue",3,5,2,190,93,33,"Immokalee, Florida United States"
5565,1550,738,"2015-08-09","red","DEC","red",3,3,0,187,84,30,"Alameda, California USA"
5619,2583,738,"2015-08-10","red","DEC","blue",3,3,1,167,61,27,"Kermanshah, Kurdistan Sweden"
5545,2331,738,"2015-08-10","red","SUB","blue",2,3,0,170,61,29,"Tucson, Arizona USA"
5546,2290,738,"2015-08-09","blue","KO/TKO","red",1,3,1,177,84,29,"Ambridge, Pennsylvania USA"
5548,1711,738,"2015-08-10","blue","DEC","red",3,3,2,177,70,30,"St. Louis, Missouri United States"
5618,2217,738,"2015-12-04","red","DEC","red",3,3,2,162,56,23,"Tucson, Arizona United States"
5621,2611,738,"2015-08-10","red","KO/TKO","blue",1,3,0,180,84,29,"The Bronx, New York United States"
5567,2264,738,"2015-08-10","red","KO/TKO","blue",1,3,2,187,84,30,"Milwaukee, Wisconsin United States"
5545,2359,738,"2015-08-10","red","SUB","red",2,3,0,172,61,24,"Chone, Manabi Ecuador"
5544,1968,738,"2015-08-10","red","SUB","red",3,5,0,187,93,37,"Sobralia, Minas Gerais Brazil"
5548,2168,738,"2015-08-10","blue","DEC","blue",3,3,4,177,70,27,"Goetapeh Iran"
5618,2610,738,"2015-12-04","red","DEC","blue",3,3,0,165,56,26,"Tampa, Florida USA"
5565,2005,738,"2015-08-09","red","DEC","blue",3,3,0,185,84,34,"Southampton England"
5621,2069,738,"2015-08-10","red","KO/TKO","red",1,3,0,182,84,32,"Spanish Town Jamaica"
5550,2022,738,"2015-08-09","blue","SUB","red",1,3,0,167,61,36,"Takoma Park, Maryland United States"
5549,2558,738,"2015-08-08","blue","SUB","blue",3,3,0,175,70,33,"Knoxville , Tennessee USA"
5567,1806,738,"2015-08-10","red","KO/TKO","red",1,3,2,185,84,33,"Wilmington, North Carolina United States"
5550,1719,738,"2015-08-09","blue","SUB","blue",1,3,1,172,61,28,"Salvador, Bahia Brazil"
5549,2378,738,"2015-08-08","blue","SUB","red",3,3,0,175,70,29,"Seattle, Washington USA"
5566,1504,738,"2015-08-09","red","KO/TKO","red",3,3,0,165,56,28,"Goshen, Indiana USA"
5506,2329,733,"2015-07-23","red","DEC","red",3,3,1,182,77,25,"Kingston Jamaica"
5506,2209,733,"2015-07-23","red","DEC","blue",3,3,1,182,77,28,"Lodz Poland"
5515,2339,733,"2015-07-23","red","DEC","red",3,3,0,167,52,31,"Irvine Scotland"
5561,2503,733,"2015-07-23","red","DEC","red",3,3,0,180,70,29,"Vitry-sur-Seine, Paris France"
5561,2604,733,"2015-07-23","red","DEC","blue",3,3,0,185,70,29,"Turku Finland"
5560,2605,733,"2015-07-23","red","KO/TKO","blue",1,3,0,193,120,37,"San Jose, CA USA"
5505,2421,733,"2015-07-23","red","KO/TKO","blue",1,3,0,175,65,30,"Dublin Ireland"
5574,2274,733,"2015-07-23","red","DEC","red",3,3,1,177,56,28,"Dublin Ireland"
5562,2199,733,"2015-07-23","red","KO/TKO","blue",1,3,0,190,93,29,"Rhenen The Netherlands"
5516,368,733,"2015-07-23","red","DEC","red",5,5,1,185,84,38,"Manchester England"
5517,875,733,"2015-07-23","blue","DEC","red",3,3,1,172,70,32,"Sunderland England"
5575,1913,733,"2015-07-23","blue","KO/TKO","red",1,3,1,162,61,31,"Colorado Springs, Colorado USA"
5574,1882,733,"2015-07-23","red","DEC","blue",3,3,0,167,61,34,"Birmingham England"
5560,2083,733,"2015-07-23","red","KO/TKO","red",1,3,0,182,112,34,"Sokolow, Podlaski Poland"
5508,2001,733,"2015-07-23","red","KO/TKO","blue",1,3,1,177,70,27,"Balneario Camboriu, Santa Catarina Brazil"
5505,2128,733,"2015-07-23","red","KO/TKO","red",1,3,1,175,65,33,"Fauldhouse Scotland"
5508,2502,733,"2015-07-23","red","KO/TKO","red",1,3,1,177,70,27,"Fife Scotland"
5575,2589,733,"2015-07-23","blue","KO/TKO","blue",1,3,0,162,61,27,"Passaic, New Jersey USA"
5515,2603,733,"2015-07-23","red","DEC","blue",3,3,0,170,52,29,"Tucson, AZ USA"
5562,2060,733,"2015-07-23","red","KO/TKO","red",1,3,0,177,93,33,"Malmo Sweden"
5516,449,733,"2015-07-23","red","DEC","blue",5,5,3,185,84,35,"Rio de Janeiro Brazil"
5517,648,733,"2015-07-23","blue","DEC","blue",3,3,1,177,70,35,"Eugene, Oregon USA"
5504,1347,732,"2015-07-13","blue","SUB","blue",3,3,0,160,52,31,"Aurora, CO USA"
5533,1864,732,"2015-07-13","red","KO/TKO","red",1,3,1,172,65,33,"Caracas Venezuela"
5591,2587,732,"2015-07-13","red","SUB","red",2,4,0,182,77,29,"Auchi Nigeria"
5503,1991,732,"2015-07-13","red","KO/TKO","blue",1,3,0,185,84,32,"Ibitinga, Sao Paulo Brazil"
5591,1463,732,"2015-07-13","red","SUB","blue",2,4,0,177,77,34,"Fort Lauderdale, FL USA"
5513,2164,732,"2015-07-13","blue","DEC","red",3,3,0,170,65,30,"Honolulu, HI USA"
5520,2091,732,"2015-07-13","blue","KO/TKO","red",1,3,0,167,56,29,"Whittier, CA USA"
5594,1810,732,"2015-07-13","blue","DEC","blue",3,3,0,190,84,36,"Vancouver, Washington USA"
5503,1272,732,"2015-07-13","red","KO/TKO","red",1,3,0,180,77,32,"Miami, Florida USA"
5485,965,732,"2015-07-13","blue","KO/TKO","red",1,5,1,175,77,31,"Omaha, Nebraska USA"
5593,1926,732,"2015-10-07","red","SUB","blue",1,3,2,185,84,29,"Fortaleza, Ceara Brazil"
5593,2066,732,"2015-10-07","red","SUB","red",1,3,1,190,84,29,"Orlando, Florida USA"
5592,2588,732,"2015-07-13","red","DEC","blue",3,3,0,180,77,25,"Westwood, New Jersey United States"
5533,2230,732,"2015-07-13","red","KO/TKO","blue",1,3,1,180,65,30,"San Diego, California United States"
5513,2276,732,"2015-07-13","blue","DEC","blue",3,3,0,172,61,37,"El Reno, OK USA"
5559,2174,732,"2015-07-13","red","DEC","red",3,3,0,182,77,36,"Red Bank, New Jersey USA"
5594,445,732,"2015-07-13","blue","DEC","red",3,3,0,185,84,35,"Sparta, New Jersey USA"
5559,2602,732,"2015-07-13","red","DEC","blue",3,3,0,185,77,27,"San Pablo, California USA"
5504,2348,732,"2015-07-13","blue","SUB","red",3,3,0,154,52,33,"Los Angeles, California USA"
5520,2371,732,"2015-07-13","blue","KO/TKO","blue",1,3,0,172,56,30,"Los Angeles, California USA"
5485,1944,732,"2015-07-13","blue","KO/TKO","blue",1,5,2,182,77,34,"Simpsonville, South Carolina United States"
5592,2586,732,"2015-07-13","red","DEC","red",3,3,0,177,77,26,"Toledo, OH USA"
5500,1866,731,"2015-07-01","blue","KO/TKO","blue",3,5,3,182,84,39,"Pinar del Rio Cuba"
5572,2582,731,"2015-06-29","blue","KO/TKO","blue",1,3,0,180,70,31,"Davenport, Iowa United States"
5570,2469,731,"2015-06-29","red","DEC","red",3,3,1,180,77,29,"Tres Rios, Rio de Janeiro Brazil"
5571,2073,731,"2015-06-29","red","DEC","red",3,3,0,175,70,31,"Sao Paulo Brazil"
5532,1980,731,"2015-06-28","red","DEC","red",3,3,1,172,65,32,"Rio de Janeiro Brazil"
5500,346,731,"2015-07-01","blue","KO/TKO","red",3,5,0,185,84,38,"Salvador Brazil"
5569,2107,731,"2015-11-30","blue","KO/TKO","red",2,3,0,182,77,30,"La Plata Argentina"
5538,2246,731,"2015-06-28","red","SUB","red",3,3,0,187,84,27,"João Pessoa, Paraíba Brazil"
5573,1056,731,"2015-06-29","blue","DEC","red",3,3,0,167,56,31,"San Diego, CA USA"
5532,2430,731,"2015-06-28","red","DEC","blue",3,3,1,172,65,28,"Gori, Georgia USA"
5571,2580,731,"2015-06-29","red","DEC","blue",3,3,0,177,77,29,"Turlock, California United States"
5572,2581,731,"2015-06-29","blue","KO/TKO","red",1,3,0,193,84,26,"Florence, South Carolina USA"
5573,2583,731,"2015-06-29","blue","DEC","blue",3,3,0,167,61,27,"Kermanshah, Kurdistan Sweden"
5538,2286,731,"2015-06-28","red","SUB","blue",3,3,0,182,84,33,"Montego Bay, Jamaica West Indies"
5502,2087,731,"2015-06-29","red","KO/TKO","red",1,3,1,182,84,33,"Rio de Janeiro Brazil"
5570,2579,731,"2015-06-29","red","DEC","blue",3,3,0,182,77,33,"Oakdale, Louisiana United States"
5569,1783,731,"2015-11-30","blue","KO/TKO","blue",2,3,1,180,77,30,"Riverside, California USA"
5502,2195,731,"2015-06-29","red","KO/TKO","blue",1,3,0,180,93,35,"St-Jean Sur Richelieu, Quebec, Canada, Quebec Canada"
5531,2138,729,"2015-07-27","blue","DEC","red",3,3,0,180,61,30,"Whitesburg, KY USA"
5455,1657,729,"2015-07-27","red","DEC","red",3,3,0,180,70,31,"Rio de Janeiro Brazil"
5531,2260,729,"2015-07-27","blue","DEC","blue",3,3,0,167,61,30,"Spokane, WA USA"
5528,1875,729,"2015-07-27","red","KO/TKO","blue",1,3,0,177,77,29,"Cincinnati, Ohio USA"
5525,1096,729,"2015-07-27","blue","SUB","blue",1,3,0,187,70,30,"Newport News, Virginia USA"
5525,1976,729,"2015-07-27","blue","SUB","red",1,3,0,172,70,31,"Wayne, Michigan USA"
5526,2585,729,"2015-07-27","blue","DEC","blue",3,3,0,180,70,31,"Adrian, Michigan USA"
5454,1527,729,"2015-07-27","red","KO/TKO","blue",4,5,1,167,65,30,"Natal Brazil"
5523,721,729,"2015-07-27","red","KO/TKO","blue",1,3,0,172,70,38,"Kanagawa Japan"
5454,1905,729,"2015-07-27","red","KO/TKO","red",4,5,3,167,61,31,"Angels Camp, California USA"
5523,524,729,"2015-07-27","red","KO/TKO","red",1,3,0,177,70,32,"Brockton, Massachusetts USA"
5530,961,729,"2015-07-27","blue","DEC","red",3,3,0,170,61,32,"Houston, TX USA"
5527,509,729,"2015-07-27","red","DEC","red",3,3,0,172,70,33,"Sparta, New Jersey United States"
5456,2099,729,"2015-07-27","red","DEC","blue",3,3,1,167,61,30,"Barberton, Ohio USA"
5527,1061,729,"2015-07-27","red","DEC","blue",3,3,0,175,70,37,"San Francisco, California USA"
5526,1814,729,"2015-07-27","blue","DEC","red",3,3,0,180,70,28,"Concord, CA USA"
5530,1184,729,"2015-07-27","blue","DEC","blue",3,3,0,172,61,32,"Goldendale, WA USA"
5524,467,729,"2015-07-27","blue","KO/TKO","blue",2,3,0,182,93,33,"Fall River, MA USA"
5528,1422,729,"2015-07-27","red","KO/TKO","red",1,3,0,182,77,32,"Irving, TX USA"
5529,1655,729,"2015-07-27","blue","DEC","red",3,3,3,177,77,33,"Spring Bay, Illinois USA"
5455,2316,729,"2015-07-27","red","DEC","blue",3,3,2,180,70,32,"Philadelphia, Pennsylvania United States"
5456,1317,729,"2015-07-27","red","DEC","red",3,3,3,167,61,30,"Tacoma, Washington United States"
5529,502,729,"2015-07-27","blue","DEC","blue",3,3,2,187,77,33,"Fort Lauderdale, Florida USA"
5524,1742,729,"2015-07-27","blue","KO/TKO","red",2,3,1,190,93,31,"Levittown, New York United States"
5496,2584,727,"2015-07-17","blue","KO/TKO","blue",2,3,0,182,77,0,"0"
5494,2157,727,"2015-07-16","red","SUB","red",1,3,2,175,70,24,"Detroit, Michigan United States"
5522,1452,727,"2015-07-17","red","DEC","red",3,3,0,180,84,35,"Inglewood, California USA"
5492,2323,727,"2015-07-17","red","DEC","blue",3,3,1,193,77,27,"New Westminster, BC Canada"
5576,1044,727,"2015-07-17","red","DEC","red",3,3,1,167,61,32,"Brasilia Brazil"
5437,970,727,"2015-07-17","red","KO/TKO","blue",1,5,1,190,118,31,"Evansville, Indiana USA"
5522,2051,727,"2015-07-17","red","DEC","blue",3,3,1,187,84,34,"Soure, Para Brazil"
5495,2204,727,"2015-07-17","blue","DEC","blue",3,3,2,185,77,26,"Anaheim, California USA"
5493,1034,727,"2015-07-17","blue","DEC","red",3,3,0,165,61,34,"Payson, UT USA"
5576,1179,727,"2015-07-17","red","DEC","blue",3,3,1,170,61,34,"Musashimurayama, Tokyo Japan"
5495,2100,727,"2015-07-17","blue","DEC","red",3,3,0,185,77,36,"Brasilia Brazil"
5437,377,727,"2015-07-17","red","KO/TKO","red",1,5,1,190,119,37,"Las Vegas, Nevada USA"
5521,1978,727,"2015-07-17","red","DEC","red",3,3,1,172,65,31,"Spokane, Washington United States"
5419,1815,727,"2015-07-17","blue","DEC","blue",3,3,4,180,70,33,"Oxnard, California United States"
5497,2079,727,"2015-07-17","red","DEC","red",3,3,2,160,52,25,"Umuarama, Parana Brazil"
5497,2240,727,"2015-07-17","red","DEC","blue",3,3,1,170,61,28,"Kelowna, BC Canada"
5521,2041,727,"2015-07-17","red","DEC","blue",3,3,1,175,65,36,"Santa Ana, California USA"
5419,356,727,"2015-07-17","blue","DEC","red",3,3,0,177,70,38,"San Jose, CA USA"
5492,2291,727,"2015-07-17","red","DEC","red",3,3,1,182,77,35,"Los Angeles, California United States"
5496,1965,727,"2015-07-17","blue","KO/TKO","red",2,3,0,185,84,31,"Houston, TX USA"
5494,2268,727,"2015-07-16","red","SUB","blue",1,3,1,177,77,28,"Frankfurt Germany"
5493,438,727,"2015-07-17","blue","DEC","blue",3,3,1,165,61,35,"Leninakan Armenia"
5443,2292,726,"2015-06-22","red","DEC","blue",3,3,0,172,70,26,"Gdansk Poland"
5483,668,726,"2015-06-22","red","SUB","red",1,3,1,182,77,30,"Zabrze Poland"
5519,2296,726,"2015-06-22","red","KO/TKO","blue",2,3,0,177,56,27,"Shizuoka Japan"
5480,2280,726,"2015-06-22","red","KO/TKO","red",3,5,3,167,52,29,"Olsztyn Poland"
5443,2207,726,"2015-06-22","red","DEC","red",3,3,0,167,70,32,"Elsdorf Germany"
5442,750,726,"2015-06-22","blue","DEC","blue",3,3,0,170,65,38,"Ibaraki Japan"
5441,2242,726,"2015-06-22","blue","DEC","red",3,3,0,185,65,27,"Ornaset, Lulea Sweden"
5469,2089,726,"2015-06-22","blue","KO/TKO","red",2,3,0,175,70,29,"Gdynia Poland"
5442,366,726,"2015-06-22","blue","DEC","red",3,3,0,170,65,38,"Omsk Russia"
5441,2193,726,"2015-06-22","blue","DEC","blue",3,3,1,175,65,32,"Alfei Menashe, Samaria Israel"
5469,2529,726,"2015-06-22","blue","KO/TKO","blue",2,3,0,175,70,28,"Dagestan Russia"
5480,2341,726,"2015-06-22","red","KO/TKO","blue",3,5,1,165,52,34,"Newport Beach, California United States"
5483,2559,726,"2015-06-22","red","SUB","blue",1,3,0,182,77,34,"Watford England"
5519,2326,726,"2015-06-22","red","KO/TKO","red",2,3,1,167,61,24,"Paris France"
5432,2095,725,"2015-05-31","red","DEC","blue",3,3,2,162,56,32,"Januaria, Minas Gerais Brazil"
5432,2011,725,"2015-05-31","red","DEC","red",3,3,2,165,56,31,"Rio Grande do Norte Brazil"
5427,2036,725,"2015-06-01","red","DEC","blue",3,3,0,180,70,30,"Bushmills Northern Ireland"
5429,2469,725,"2015-05-31","blue","SUB","blue",1,3,0,180,77,29,"Tres Rios, Rio de Janeiro Brazil"
5433,2509,725,"2015-06-01","blue","DEC","blue",3,3,0,180,77,32,"Hundested Denmark"
5430,2279,725,"2015-05-30","red","DEC","red",3,3,1,165,52,35,"Belo Horizonte, MG Brazil"
5435,2048,725,"2015-05-31","blue","KO/TKO","red",2,3,0,182,65,28,"Minas Gerais Brazil"
5409,511,725,"2015-06-05","red","KO/TKO","blue",2,5,2,175,70,33,"Fortaleza Brazil"
5499,1994,725,"2015-05-31","no contest","SUB","red",1,3,0,170,65,33,"Quixada, Ceara Brazil"
5433,2508,725,"2015-06-01","blue","DEC","red",3,3,0,180,77,30,"Francisco Beltrao, Parana Brazil"
5430,2542,725,"2015-05-30","red","DEC","blue",3,3,0,167,52,28,"Sorocaba, Sao Paulo Brazil"
5427,1997,725,"2015-06-01","red","DEC","red",3,3,2,175,70,38,"Amarante, Piaui Brazil"
5431,2319,725,"2015-06-01","blue","KO/TKO","red",2,3,0,177,77,33,"Rio de Janeiro Brazil"
5429,1493,725,"2015-05-31","blue","SUB","red",1,3,0,177,70,34,"Kona, Hawaii USA"
5428,1922,725,"2015-06-01","red","DEC","blue",3,3,0,187,93,35,"St. John, New Brunswick Canada"
5499,2315,725,"2015-05-31","no contest","SUB","blue",1,3,0,180,65,28,"Durant, Oklahoma USA"
5428,2085,725,"2015-06-01","red","DEC","red",3,3,0,185,93,37,"Xapuri, Acre Brazil"
5431,2544,725,"2015-06-01","blue","KO/TKO","blue",2,3,0,182,77,24,"Liverpool England"
5435,2213,725,"2015-05-31","blue","KO/TKO","blue",2,3,2,172,65,26,"Srebrenica Bosnia"
5409,663,725,"2015-06-05","red","KO/TKO","red",2,5,0,187,77,32,"Albuquerque, New Mexico USA"
5563,2277,724,"2015-08-02","red","DEC","red",3,3,0,162,52,28,"Mossoro, Rio Grande do Norte Brazil"
5597,2575,724,"2015-02-08","red","SUB","red",3,4,0,182,70,26,"Curitibanos, Santa Catarina Brazil"
5595,2061,724,"2016-03-01","red","KO/TKO","blue",2,3,0,187,93,30,"Hattiesburg, MS USA"
5563,2569,724,"2015-08-02","red","DEC","blue",3,3,0,162,52,0,"0"
5596,2357,724,"2015-08-01","blue","DEC","blue",3,3,0,167,61,37,"San Antonio de Padua, Buenos Aires Argentina"
5405,2133,724,"2015-08-02","red","KO/TKO","blue",1,5,2,165,61,33,"Campina Grande, Paraiba Brazil"
5555,1431,724,"2015-08-02","red","KO/TKO","red",2,3,0,193,119,37,"Brasilia Brazil"
5557,2227,724,"2015-08-04","red","SUB","blue",2,3,2,185,77,35,"St. Tropez France"
5596,1999,724,"2015-08-01","blue","DEC","red",3,3,0,167,61,34,"Maua, Sao Paulo Brazil"
5568,1706,724,"2015-08-02","red","DEC","red",3,3,0,175,61,36,"Marajo Brazil"
5556,2047,724,"2015-08-02","red","SUB","blue",2,3,7,190,77,29,"Brooklyn, New York USA"
5472,649,724,"2015-08-02","red","DEC","red",3,3,0,213,120,29,"Beverwijk The Netherlands"
5555,306,724,"2015-08-02","red","KO/TKO","blue",2,3,1,193,120,39,"Perth Australia"
5597,2576,724,"2015-02-08","red","SUB","blue",3,4,0,167,65,35,"Rio de Janeiro Brazil"
5568,2165,724,"2015-08-02","red","DEC","blue",3,3,2,170,61,33,"Ubatuba, Sao Paulo Brazil"
5558,1390,724,"2016-02-01","blue","KO/TKO","red",3,3,0,185,93,36,"Ilha Solteira, Sao Paulo Brazil"
5557,2247,724,"2015-08-04","red","SUB","red",2,3,2,180,77,26,"Governador Valadares, Minas Gerais Brazil"
5558,1694,724,"2016-02-01","blue","KO/TKO","blue",3,3,0,187,93,36,"Doylestown, Pennsylvania USA"
5405,1828,724,"2015-08-02","red","KO/TKO","red",1,5,3,170,61,30,"Riverside, California USA"
5595,2245,724,"2016-03-01","red","KO/TKO","red",2,3,1,185,84,38,"Joinvillve, Santa Catarina Brazil"
5556,326,724,"2015-08-02","red","SUB","red",2,3,2,185,77,39,"Sao Paulo Brazil"
5598,2571,724,"2015-08-02","red","DEC","red",3,4,0,170,61,34,"Sao Paulo Brazil"
5472,272,724,"2015-08-02","red","DEC","blue",3,3,0,190,109,40,"Bahia Brazil"
5598,2577,724,"2015-08-02","red","DEC","blue",3,4,0,165,61,32,"Manaus Brazil"
5354,1484,721,"2015-07-13","blue","KO/TKO","red",2,5,1,167,65,31,"Hanford, California USA"
5463,2015,721,"2015-07-13","red","SUB","red",1,3,2,180,77,28,"Reykjavik Iceland"
5466,2369,721,"2015-07-13","red","DEC","red",3,3,0,172,61,25,"Uhrichsville, Ohio USA"
5474,1952,721,"2015-07-13","red","SUB","blue",1,3,4,187,77,33,"Wilburton, Oklahoma USA"
5474,432,721,"2015-07-13","red","SUB","red",1,3,0,182,77,36,"Xenia, Ohio USA"
5354,2057,721,"2015-07-13","blue","KO/TKO","blue",2,5,3,175,70,28,"Dublin Ireland"
5418,545,721,"2015-07-13","blue","KO/TKO","blue",3,3,0,175,65,30,"Des Moines, Iowa United States"
5418,1907,721,"2015-07-13","blue","KO/TKO","red",3,3,0,167,65,30,"Saugerties, NY United States"
5463,1331,721,"2015-07-13","red","SUB","blue",1,3,0,187,77,31,"Denver, Colorado USA"
5482,1170,721,"2015-07-13","blue","KO/TKO","red",2,3,0,167,61,38,"East London England"
5464,646,721,"2015-07-13","blue","DEC","blue",3,3,0,170,77,34,"Boston, Massachusetts USA"
5482,2325,721,"2015-07-13","blue","KO/TKO","blue",2,3,2,170,61,25,"Sao Paulo Brazil"
5466,2356,721,"2015-07-13","red","DEC","blue",3,3,1,172,61,36,"Tijuana, Baja California Mexico"
5509,2429,721,"2015-07-13","blue","DEC","blue",3,3,0,177,70,26,"Amarillo, Texas USA"
5465,379,721,"2015-07-13","blue","DEC","red",3,3,0,185,77,37,"Houston, Texas USA"
5509,2185,721,"2015-07-13","blue","DEC","red",3,3,0,172,70,32,"Havana Cuba"
5355,1176,721,"2015-07-13","red","KO/TKO","blue",5,5,3,182,77,27,"Quesnel, B.C. Canada"
5464,2269,721,"2015-07-13","blue","DEC","red",3,3,4,185,77,29,"Dublin Ireland"
5465,2130,721,"2015-07-13","blue","DEC","blue",3,3,0,175,77,29,"Santiago Dominican Republic"
5514,2166,721,"2015-07-13","blue","DEC","blue",3,3,1,175,56,25,"Honolulu, HI USA"
5355,471,721,"2015-07-13","red","KO/TKO","red",5,5,2,180,77,35,"San Diego, California USA"
5514,2196,721,"2015-07-13","blue","DEC","red",3,3,2,162,56,37,"Dublin Ireland"
5359,778,720,"2015-06-15","blue","DEC","red",3,3,0,175,70,34,"Santa Ana, California USA"
5408,372,720,"2015-06-15","red","KO/TKO","blue",2,3,0,182,84,37,"Lander, Wyoming USA"
5353,497,720,"2015-06-15","blue","SUB","red",3,5,0,185,109,34,"Yuma, Arizona USA"
5361,2334,720,"2015-06-15","blue","DEC","red",3,3,1,185,77,32,"Mexico City, Distrito Federal Mexico"
5362,2362,720,"2015-06-15","red","DEC","red",3,3,1,180,65,24,"Parral, Chihuahua Mexico"
5413,2175,720,"2015-06-15","blue","DEC","red",3,3,1,175,70,35,"Mexico City Mexico"
5359,890,720,"2015-06-15","blue","DEC","blue",3,3,0,175,70,33,"Philadelphia, Pennsylvania United States"
5361,2269,720,"2015-06-15","blue","DEC","blue",3,3,3,185,77,29,"Dublin Ireland"
5414,2312,720,"2015-06-15","red","DEC","blue",3,3,1,180,65,24,"Payson, Utah USA"
5411,2354,720,"2015-06-15","blue","SUB","red",1,3,1,167,61,27,"Estado de Mexico Mexico"
5413,2262,720,"2015-06-15","blue","DEC","blue",3,3,2,177,70,27,"Jefferson, Iowa USA"
5362,2330,720,"2015-06-15","red","DEC","blue",3,3,1,175,65,30,"Peabody, Massachusetts USA"
5353,308,720,"2015-06-15","blue","SUB","blue",3,5,2,193,104,39,"Porto Alegre Brazil"
5414,2360,720,"2015-06-15","red","DEC","red",3,3,1,172,65,28,"Tijuana, Baja California Mexico"
5412,542,720,"2015-06-15","red","SUB","red",1,3,1,175,70,31,"San Luis Rio Colorado, Sonora Mexico"
5477,2299,720,"2015-06-15","red","DEC","red",3,3,2,162,56,30,"Los Angeles, California USA"
5411,2219,720,"2015-06-15","blue","SUB","blue",1,3,0,172,61,35,"Miami, Florida USA"
5408,2070,720,"2015-06-15","red","KO/TKO","red",2,3,0,175,84,25,"San Jose, California United States"
5360,2340,720,"2015-06-15","red","DEC","red",3,3,1,154,52,27,"Fall River, Massachusetts United States"
5412,1340,720,"2015-06-15","red","SUB","blue",1,3,0,172,70,28,"Omaha, Nebraska USA"
5477,2010,720,"2015-06-15","red","DEC","blue",3,3,1,167,56,32,"Milwaukee, Wisconsin USA"
5360,2352,720,"2015-06-15","red","DEC","blue",3,3,0,160,52,32,"Clinton, Maryland United States"
5367,2297,719,"2015-05-25","blue","DEC","blue",3,3,2,180,77,29,"Clovis, California USA"
5343,1409,719,"2015-05-29","blue","SUB","blue",3,5,0,180,93,38,"Lafayette, Louisiana USA"
5346,1515,719,"2015-05-25","blue","KO/TKO","red",1,3,1,200,115,34,"Honolulu, Hawaii United States"
5365,2126,719,"2015-06-04","red","DEC","red",3,3,0,170,61,24,"Spartanburg, South Carolina USA"
5343,516,719,"2015-05-29","blue","SUB","red",3,5,2,187,93,33,"Dublin, Georgia USA"
5352,2152,719,"2015-05-23","red","DEC","blue",3,3,0,162,56,33,"Bethlehem, Pennsylvania USA"
5376,1594,719,"2015-05-25","blue","DEC","blue",3,3,2,182,84,34,"Belo Horizonte Brazil"
5351,2466,719,"2015-06-05","red","SUB","red",2,3,0,177,70,25,"Dagestan Russia"
5365,2135,719,"2015-06-04","red","DEC","blue",3,3,0,162,56,32,"Las Vegas, Nevada USA"
5376,2069,719,"2015-05-25","blue","DEC","red",3,3,2,182,84,32,"Spanish Town Jamaica"
5346,367,719,"2015-05-25","blue","KO/TKO","blue",1,3,2,193,109,38,"Minsk Belarus"
5347,911,719,"2015-05-24","red","DEC","red",3,3,1,162,56,32,"San Antonio, Texas USA"
5345,1675,719,"2015-05-24","red","KO/TKO","blue",2,3,1,172,70,31,"Halifax, Nova Scotia Canada"
5345,1076,719,"2015-05-24","red","KO/TKO","red",2,3,6,185,77,33,"Denver, Colorado United States"
5344,1769,719,"2015-05-25","red","KO/TKO","red",1,5,1,187,84,32,"Mineola, New York United States"
5351,2273,719,"2015-06-05","red","SUB","blue",2,3,0,177,70,33,"Linton, North Dakota USA"
5352,1904,719,"2015-05-23","red","DEC","red",3,3,1,160,61,32,"Albuquerque, New Mexico USA"
