"Event_ID","Fight_ID","ID","corner","Date","Name"
770,6042,372,"blue","2016-05-15","Nate Marquardt"
770,6008,2263,"blue","2016-05-17","Bryan Barberena"
770,6009,797,"red","2016-11-14","Rogerio Nogueira"
770,5982,326,"red","2016-05-17","Demian Maia"
770,6008,2247,"red","2016-05-17","Warlley Alves"
770,6048,2375,"red","2016-05-15","Renato Moicano"
769,5980,2659,"red","2016-04-11","Francis Ngannou"
769,5977,966,"red","2016-04-11","Igor Pokrajac"
769,5977,2300,"blue","2016-04-11","Jan Blachowicz"
769,6029,2759,"blue","2016-04-11","Cristina Stanciu"
769,6033,2761,"blue","2016-04-11","Cyril Asker"
769,6030,2354,"blue","2016-04-11","Alejandro Perez"
769,6032,2048,"blue","2016-04-11","Lucas Martins"
769,6031,2504,"blue","2016-04-11","Damian Stasiak"
769,6030,2255,"red","2016-04-11","Ian Entwistle"
769,6028,2758,"blue","2016-04-11","Damir Hadzovic"
769,5995,2754,"blue","2016-04-11","Bojan Velickovic"
769,6027,1422,"blue","2016-04-11","Zak Cummings"
769,6027,2509,"red","2016-04-11","Nicolas Dalby"
769,5980,2764,"blue","2016-04-11","Curtis Blaydes"
769,5994,2425,"red","2016-04-11","Tim Johnson"
769,5994,2753,"blue","2016-04-11","Marcin Tybura"
769,5995,2755,"red","2016-04-11","Alessio Di Chirico"
769,6033,2337,"red","2016-04-11","Jared Cannonier"
769,5993,969,"red","2016-04-11","Ben Rothwell"
769,6031,2760,"red","2016-04-11","Filip Pejic"
769,5993,535,"blue","2016-04-11","Junior Dos Santos"
769,6028,2144,"red","2016-04-11","Mairbek Taisumov"
769,6032,2128,"red","2016-04-11","Rob Whiteford"
769,6029,2465,"red","2016-04-11","Maryna Moroz"
768,5958,2317,"red","2016-03-07","Holly Holm"
768,6001,2060,"blue","2016-03-07","Ilir Latifi"
768,5963,2214,"blue","2016-03-07","Chas Skelly"
768,6000,2728,"red","2016-03-07","Julian Erosa"
768,5963,1486,"red","2016-03-07","Darren Elkins"
768,5974,2731,"blue","2016-03-07","Valentina Shevchenko"
768,5960,1820,"red","2016-03-07","Erick Silva"
768,6002,1902,"blue","2016-03-07","Siyar Bahadurzada"
768,5976,2243,"red","2016-03-07","Jason Saggo"
768,5960,2227,"blue","2016-03-07","Nordine Taleb"
768,6001,1742,"red","2016-03-07","Gian Villante"
768,5974,1719,"red","2016-03-07","Amanda Nunes"
768,6002,1331,"red","2016-03-07","Brandon Thatch"
768,6000,2655,"blue","2016-03-07","Teruto Ishihara"
768,6016,2057,"red","2016-03-07","Conor McGregor"
768,5958,1317,"blue","2016-03-07","Miesha Tate"
768,6015,2245,"red","2016-03-07","Vitor Miranda"
768,6015,1989,"blue","2016-03-07","Marcelo Guimaraes"
768,6016,538,"blue","2016-03-07","Nate Diaz"
768,5976,1948,"blue","2016-03-07","Justin Salas"
766,5972,2228,"red","2016-03-21","Richard Walsh"
766,5999,2278,"blue","2016-03-21","Rin Nakai"
766,6019,2254,"red","2016-03-21","Dan Hooker"
766,5966,2246,"blue","2016-03-21","Antonio Carlos Junior"
766,5964,2195,"blue","2016-03-21","Steve Bosse"
766,5992,2222,"blue","2016-03-21","Chad Laprise"
766,6046,2101,"red","2016-03-21","Alan Patrick"
766,6046,2762,"blue","2016-03-21","Damien Brown"
766,5972,2080,"blue","2016-03-21","Viscardi Andrade"
766,5970,2345,"red","2016-03-21","Bec Rawlings"
766,5940,377,"blue","2016-03-21","Frank Mir"
766,6019,2190,"blue","2016-03-21","Mark Eddiva"
766,5965,2295,"red","2016-03-21","Brendan O'Reilly"
766,5965,2291,"blue","2016-03-21","Alan Jouban"
766,5971,2262,"blue","2016-03-21","Johnny Case"
766,5964,1476,"red","2016-03-21","James Te Huna"
766,5999,2221,"red","2016-03-21","Leslie Smith"
766,5940,735,"red","2016-03-21","Mark Hunt"
766,5970,2372,"blue","2016-03-21","Seohee Ham"
766,5966,2324,"red","2016-03-21","Daniel Kelly"
766,5971,2258,"red","2016-03-21","Jake Matthews"
766,5992,875,"red","2016-03-21","Ross Pearson"
765,5956,750,"blue","2016-02-22","Tatsuya Kawajiri"
765,5914,1096,"red","2016-02-22","James Krause"
765,5914,2507,"blue","2016-02-22","Shane Campbell"
765,5931,1076,"red","2016-02-22","Donald Cerrone"
765,5918,2611,"blue","2016-02-22","Oluwale Bamgbose"
765,5909,2293,"red","2016-02-22","Lauren Murphy"
765,5956,1907,"red","2016-02-22","Dennis Bermudez"
765,5910,1806,"red","2016-02-21","Derek Brunson"
765,5968,2506,"red","2016-02-22","Jonavin Webb"
765,5931,2469,"blue","2016-02-22","Alex Oliveira"
765,5911,485,"blue","2016-02-22","Joe Riggs"
765,5968,1296,"blue","2016-02-22","Nathan Coy"
765,5911,1550,"red","2016-02-22","Chris Camozzi"
765,5915,2130,"red","2016-02-22","Alex Garcia"
765,5909,2757,"blue","2016-02-22","Kelly Faszholz"
765,5908,2369,"red","2016-02-22","Cody Garbrandt"
765,5918,2027,"red","2016-02-22","Daniel Sarafian"
765,5908,2748,"blue","2016-02-22","Augusto Mendes"
765,5910,347,"blue","2016-02-21","Roan Carneiro"
765,5915,2204,"blue","2016-02-22","Sean Strickland"
764,5936,2740,"blue","2016-02-08","Alex Nicholson"
764,5939,2217,"red","2016-02-08","Ray Borg"
764,5903,1493,"blue","2016-02-08","KJ Noons"
764,5900,947,"red","2016-02-08","Johny Hendricks"
764,5904,2053,"blue","2016-02-08","Sean Spencer"
764,5938,2152,"blue","2016-02-08","Zach Makovsky"
764,5903,407,"red","2016-02-08","Joshua Burkman"
764,5937,2193,"red","2016-02-08","Noad Lahat"
764,5917,1499,"red","2016-02-08","Ovince Saint Preux"
764,5901,1015,"red","2016-02-08","Roy Nelson"
764,5939,2126,"blue","2016-02-08","Justin Scoggins"
764,5935,2216,"blue","2016-02-08","Alex White"
764,5900,1944,"blue","2016-02-08","Stephen Thompson"
764,5961,2751,"blue","2016-02-08","Mike Jackson"
764,5935,2729,"red","2016-02-08","Artem Lobov"
764,5904,870,"red","2016-02-08","Mike Pyle"
764,5902,2732,"blue","2016-02-08","Damian Grabowski"
764,5937,2335,"blue","2016-02-08","Diego Rivas"
764,5902,2082,"red","2016-02-08","Derrick Lewis"
764,5917,1390,"blue","2016-02-08","Rafael Feijao"
764,5961,2750,"red","2016-02-08","Mickey Gall"
764,5936,2608,"red","2016-02-08","Misha Cirkunov"
764,5938,911,"red","2016-02-08","Joseph Benavidez"
764,5901,2105,"blue","2016-02-08","Jared Rosholt"
763,5905,1689,"red","2016-02-29","Francisco Rivera"
763,5907,2570,"red","2016-02-29","Arnold Allen"
763,5875,2035,"red","2016-02-29","Mike Wilkinson"
763,5876,2023,"blue","2016-02-29","Rustam Khabilov"
763,5920,2030,"red","2016-02-29","Bradley Scott"
763,5907,2041,"blue","2016-02-29","Yaotzin Meza"
763,5923,2604,"red","2016-02-29","Teemu Packalen"
763,5892,2510,"red","2016-02-29","Tom Breese"
763,5876,2036,"red","2016-02-29","Norman Parke"
763,5920,2122,"blue","2016-02-29","Krzysztof Jotko"
763,5905,1170,"blue","2016-02-29","Brad Pickett"
763,5875,2373,"blue","2016-02-29","Makwan Amirkhani"
763,5996,2734,"red","2016-02-29","David Teymur"
763,5921,2302,"red","2016-02-29","Scott Askham"
763,5924,2083,"red","2016-02-29","Daniel Omielanczuk"
763,5929,786,"red","2016-02-29","Gegard Mousasi"
763,5921,2290,"blue","2016-02-29","Chris Dempsey"
763,5924,2736,"blue","2016-02-29","Jarjis Danho"
763,5923,2756,"blue","2016-02-29","Thibault Gouti"
763,5874,235,"red","2016-02-29","Anderson Silva"
763,5996,2735,"blue","2016-02-29","Martin Svensson"
763,5906,2137,"red","2016-03-04","Davey Grant"
763,5929,449,"blue","2016-02-29","Thales Leites"
763,5906,2359,"blue","2016-03-04","Marlon Vera"
763,5892,525,"blue","2016-02-29","Keita Nakamura"
763,5874,368,"blue","2016-02-29","Michael Bisping"
761,5855,2159,"red","2016-02-01","Tony Martin"
761,5933,2095,"blue","2016-02-01","Wilson Reis"
761,5925,2315,"red","2016-02-01","Damon Jackson"
761,5854,2200,"blue","2016-02-01","Alexander Yakovlev"
761,5852,965,"blue","2016-02-01","Jake Ellenberger"
761,5926,2589,"blue","2016-02-21","Jimmie Rivera"
761,5926,1706,"red","2016-02-21","Iuri Alcantara"
761,5851,516,"red","2016-02-01","Anthony Johnson"
761,5854,2174,"red","2016-02-01","George Sullivan"
761,5934,2323,"red","2016-02-01","Matt Dwyer"
761,5934,2739,"blue","2016-02-01","Randy Brown"
761,5933,1504,"red","2016-02-01","Dustin Ortiz"
761,5928,1452,"blue","2016-02-01","Kevin Casey"
761,5919,2628,"red","2016-02-01","Sage Northcutt"
761,5852,942,"red","2016-02-01","Tarec Saffiedine"
761,5860,1755,"red","2016-02-01","Alex Caceres"
761,5925,2430,"blue","2016-02-01","Levan Makashvili"
761,5919,2263,"blue","2016-02-01","Bryan Barberena"
761,5851,503,"blue","2016-02-01","Ryan Bader"
761,5853,2208,"blue","2016-02-01","Diego Ferreira"
761,5853,2223,"red","2016-02-01","Olivier Aubin-Mercier"
761,5928,1594,"red","2016-02-01","Rafael Natal"
761,5855,2699,"blue","2016-02-01","Felipe Olivieri"
761,5860,2422,"blue","2016-02-01","Masio Fullen"
759,5832,405,"red","2016-01-18","Patrick Cote"
759,5836,875,"red","2016-01-18","Ross Pearson"
759,5788,1515,"red","2016-01-18","Travis Browne"
759,5787,890,"blue","2016-01-18","Eddie Alvarez"
759,5862,2313,"red","2016-01-18","Chris Wade"
759,5862,2746,"blue","2016-01-18","Mehdi Baghdad"
759,5835,2060,"red","2016-01-18","Ilir Latifi"
759,5836,1997,"blue","2016-01-18","Francisco Trinaldo"
759,5894,2747,"blue","2016-01-18","Elvis Mutapcic"
759,5835,2205,"blue","2016-01-18","Sean O'Connell"
759,5788,1163,"blue","2016-01-18","Matt Mitrione"
759,5831,2316,"red","2016-01-18","Paul Felder"
759,5932,1864,"red","2016-01-18","Maximo Blanco"
759,5850,2749,"blue","2016-01-18","Kyle Bochniak"
759,5831,1976,"blue","2016-01-18","Daron Cruickshank"
759,5832,502,"blue","2016-01-18","Ben Saunders"
759,5786,1057,"blue","2016-01-18","Dominick Cruz"
759,5787,1069,"red","2016-01-18","Anthony Pettis"
759,5789,419,"blue","2016-01-18","Ed Herman"
759,5894,2085,"red","2016-01-18","Francimar Barroso"
759,5789,435,"red","2016-01-18","Tim Boetsch"
759,5932,1737,"blue","2016-01-18","Luke Sanders"
759,5786,1905,"red","2016-01-18","TJ Dillashaw"
759,5850,2330,"red","2016-01-18","Charles Rosa"
758,5763,1985,"blue","2015-12-14","Michael Chiesa"
758,5771,2351,"blue","2015-12-14","Emily Peters Kagan"
758,5767,1952,"red","2015-12-14","Tim Means"
758,5764,2224,"red","2015-12-14","Elias Theodorou"
758,5767,646,"blue","2015-12-14","John Howard"
758,5769,2656,"red","2015-12-14","Danny Roberts"
758,5769,1296,"blue","2015-12-14","Nathan Coy"
758,5766,1992,"blue","2015-12-14","Sergio Moraes"
758,5833,1860,"blue","2015-12-14","Johnny Eduardo"
758,5766,2104,"red","2015-12-14","Omari Akhmedov"
758,5770,2154,"red","2015-12-14","Zubaira Tukhugov"
758,5824,2628,"red","2015-12-14","Sage Northcutt"
758,5824,2429,"blue","2015-12-14","Cody Pfister"
758,5765,1452,"blue","2015-12-14","Kevin Casey"
758,5764,2087,"blue","2015-12-14","Thiago Santos"
758,5763,509,"red","2015-12-14","Jim Miller"
758,5765,2246,"red","2015-12-14","Antonio Carlos Junior"
758,5770,515,"blue","2015-12-14","Phillipe Nover"
758,5768,2129,"blue","2015-12-14","Andreas Stahl"
758,5833,2177,"red","2015-12-14","Aljamain Sterling"
758,5771,2306,"red","2015-12-14","Kailin Curran"
758,5768,2107,"red","2015-12-14","Santiago Ponzinibbio"
756,5716,648,"blue","2015-12-14","Evan Dunham"
756,5898,2730,"blue","2015-12-14","Abner Lloveras"
756,5897,2727,"blue","2015-12-14","Marcin Wrzosek"
756,5889,2724,"blue","2015-12-14","Jason Knight"
756,5890,2366,"blue","2015-12-14","Konstantin Erokhin"
756,5898,1622,"red","2015-12-14","Chris Gruetzemacher"
756,5896,2729,"red","2015-12-14","Artem Lobov"
756,5715,1815,"blue","2015-12-14","Tony Ferguson"
756,5890,375,"red","2015-12-14","Gabriel Gonzaga"
756,5717,1078,"blue","2015-12-14","Mike Pierce"
756,5714,451,"red","2015-12-14","Frankie Edgar"
756,5717,2055,"red","2015-12-14","Ryan LaFlare"
756,5715,1657,"red","2015-12-14","Edson Barboza"
756,5891,2311,"red","2015-12-14","Joby Sanchez"
756,5889,750,"red","2015-12-14","Tatsuya Kawajiri"
756,5714,1484,"blue","2015-12-14","Chad Mendes"
756,5716,524,"red","2015-12-14","Joe Lauzon"
756,5897,2728,"red","2015-12-14","Julian Erosa"
756,5891,2610,"blue","2015-12-14","Geane Herrera"
756,5896,2726,"blue","2015-12-14","Ryan Hall"
755,5779,2169,"red","2015-11-30","Yui Chul Nam"
755,5710,914,"red","2015-11-30","Yoshihiro Akiyama"
755,5707,1272,"blue","2015-11-30","Jorge Masvidal"
755,5865,2602,"blue","2015-11-30","Dominic Waters"
755,5707,1066,"red","2015-11-30","Benson Henderson"
755,5781,2364,"blue","2015-11-30","Jake Collier"
755,5779,2230,"blue","2015-11-30","Mike de la Torre"
755,5865,455,"red","2015-11-30","Dong Hyun Kim"
755,5803,2372,"red","2015-11-30","Seohee Ham"
755,5710,2186,"blue","2015-11-30","Alberto Mina"
755,5781,1638,"red","2015-11-30","Dongi Yang"
755,5803,2603,"blue","2015-11-30","Cortney Casey"
754,5870,2225,"red","2016-01-04","Sheldon Westcott"
754,5774,1340,"blue","2016-01-04","Drew Dober"
754,5826,1852,"red","2016-01-04","Stipe Miocic"
754,5724,471,"red","2016-01-04","Robbie Lawler"
754,5861,1906,"red","2016-01-04","Diego Brandao"
754,5826,367,"blue","2016-01-04","Andrei Arlovski"
754,5895,2737,"blue","2016-01-04","Alex Morono"
754,5856,1650,"red","2016-01-04","Michael McDonald"
754,5856,1179,"blue","2016-01-04","Masanori Kanehara"
754,5871,2309,"red","2016-01-04","Joe Soto"
754,5849,2697,"red","2016-01-04","Justine Kish"
754,5873,2582,"blue","2016-01-04","Tony Sims"
754,5870,878,"blue","2016-01-04","Edgar Garcia"
754,5849,2328,"blue","2016-01-04","Nina Ansaroff"
754,5895,1549,"red","2016-01-04","Kyle Noke"
754,5830,1783,"red","2016-01-04","Lorenz Larkin"
754,5774,2558,"red","2016-01-04","Scott Holtzman"
754,5861,2238,"blue","2016-01-04","Brian Ortega"
754,5830,2172,"blue","2016-01-04","Albert Tumenov"
754,5871,2210,"blue","2016-01-04","Michinori Tanaka"
754,5873,2013,"red","2016-01-04","Abel Trujillo"
754,5724,663,"blue","2016-01-04","Carlos Condit"
753,5711,2529,"blue","2015-12-14","Magomed Mustafaev"
753,5698,2157,"blue","2015-12-14","Kevin Lee"
753,5695,2248,"blue","2015-12-14","Marcio Alexandre Junior"
753,5730,2304,"blue","2015-12-14","Frankie Saenz"
753,5689,1052,"red","2015-12-14","Jose Aldo"
753,5711,1982,"red","2015-12-14","Joe Proctor"
753,5689,2057,"blue","2015-12-14","Conor McGregor"
753,5690,1769,"red","2015-12-14","Chris Weidman"
753,5697,1481,"blue","2015-12-14","Yancy Medeiros"
753,5692,2297,"blue","2015-12-14","Colby Covington"
753,5691,1866,"blue","2015-12-14","Yoel Romero"
753,5730,959,"red","2015-12-14","Urijah Faber"
753,5690,1294,"blue","2015-12-14","Luke Rockhold"
753,5697,1675,"red","2015-12-14","John Makdessi"
753,5695,1543,"red","2015-12-14","Court McGee"
753,5691,896,"red","2015-12-14","Jacare Souza"
753,5877,2340,"red","2015-12-14","Tecia Torres"
753,5877,2710,"blue","2015-12-14","Jocelyn Jones-Lybarger"
753,5729,1936,"red","2015-12-14","Max Holloway"
753,5729,545,"blue","2015-12-14","Jeremy Stephens"
753,5698,2078,"red","2015-12-14","Leonardo Santos"
753,5692,2247,"red","2015-12-14","Warlley Alves"
752,5686,175,"red","2015-11-18","Anthony Perosh"
752,5791,1056,"blue","2015-11-18","Danny Martinez"
752,5684,2258,"red","2015-11-18","Jake Matthews"
752,5688,2228,"red","2015-11-18","Richard Walsh"
752,5793,2505,"red","2015-11-18","Ben Nguyen"
752,5731,2256,"blue","2015-11-18","Valerie Letourneau"
752,5684,2287,"blue","2015-11-18","Akbarh Arreola"
752,5718,1828,"red","2015-11-18","Ronda Rousey"
752,5688,2559,"blue","2015-11-18","Steve Kennedy"
752,5682,1431,"blue","2015-11-18","Antonio Silva"
752,5792,2698,"blue","2015-11-18","Anton Zafir"
752,5731,2280,"red","2015-11-18","Joanna Jedrzejczyk"
752,5793,2134,"blue","2015-11-18","Ryan Benoit"
752,5790,2105,"blue","2015-11-18","Jared Rosholt"
752,5687,2581,"blue","2016-03-09","Steve Montgomery"
752,5792,2268,"red","2015-11-18","James Moontasri"
752,5790,649,"red","2015-11-18","Stefan Struve"
752,5791,2125,"red","2015-11-18","Richie Vaculik"
752,5686,1742,"blue","2015-11-18","Gian Villante"
752,5683,2069,"red","2015-11-18","Uriah Hall"
752,5687,2324,"red","2016-03-09","Daniel Kelly"
752,5685,1549,"red","2015-11-18","Kyle Noke"
752,5718,2317,"blue","2015-11-18","Holly Holm"
752,5685,668,"blue","2015-11-18","Peter Sobotta"
752,5683,2037,"blue","2015-11-18","Robert Whittaker"
752,5682,735,"red","2015-11-18","Mark Hunt"
750,5734,522,"red","2016-02-16","Cole Miller"
750,5703,546,"blue","2015-12-21","Tamdan McCrory"
750,5776,2329,"blue","2015-12-20","Leon Edwards"
750,5813,1531,"red","2015-12-19","Charles Oliveira"
750,5678,1076,"blue","2015-12-20","Donald Cerrone"
750,5732,1137,"red","2015-12-21","Nik Lentz"
750,5775,1380,"red","2015-12-20","Sarah Kaufman"
750,5814,2678,"blue","2015-12-21","Karolina Kowalkiewicz"
750,5702,372,"blue","2015-12-21","Nate Marquardt"
750,5776,2587,"red","2015-12-20","Kamaru Usman"
750,5713,808,"blue","2015-12-21","Alistair Overeem"
750,5712,1711,"red","2015-12-20","Michael Johnson"
750,5702,507,"red","2015-12-21","CB Dollaway"
750,5814,2350,"red","2015-12-21","Randa Markos"
750,5734,2202,"blue","2016-02-16","Jim Alers"
750,5703,2066,"red","2015-12-21","Josh Samman"
750,5775,2731,"blue","2015-12-20","Valentina Shevchenko"
750,5712,538,"blue","2015-12-20","Nate Diaz"
750,5813,1974,"blue","2015-12-19","Myles Jury"
750,5732,1061,"blue","2015-12-21","Danny Castillo"
750,5678,532,"red","2015-12-20","Rafael dos Anjos"
750,5713,535,"red","2015-12-21","Junior Dos Santos"
749,5756,2325,"red","2015-11-09","Thomas Almeida"
749,5825,2214,"blue","2015-11-09","Chas Skelly"
749,5825,2092,"red","2015-11-09","Kevin Souza"
749,5676,2013,"blue","2015-11-09","Abel Trujillo"
749,5756,2308,"blue","2015-11-09","Anthony Birchak"
749,5802,2469,"red","2015-11-09","Alex Oliveira"
749,5672,1694,"blue","2015-11-09","Patrick Cummins"
749,5823,2578,"blue","2015-11-09","Matheus Nicolau"
749,5822,533,"blue","2015-11-09","Thiago Tavares"
749,5760,2191,"red","2015-11-09","Pedro Munhoz"
749,5671,129,"blue","2015-11-09","Dan Henderson"
749,5802,2089,"blue","2015-11-09","Piotr Hallmann"
749,5674,1871,"red","2015-11-09","Yan Cabral"
749,5822,459,"red","2015-11-09","Clay Guida"
749,5677,2080,"red","2015-11-09","Viscardi Andrade"
749,5823,2572,"red","2015-11-09","Bruno Korea"
749,5672,1968,"red","2015-11-09","Glover Teixeira"
749,5671,295,"red","2015-11-09","Vitor Belfort"
749,5674,2262,"blue","2015-11-09","Johnny Case"
749,5676,514,"red","2015-11-09","Gleison Tibau"
749,5760,2589,"blue","2015-11-09","Jimmie Rivera"
749,5677,2160,"blue","2015-11-09","Gasan Umalatov"
746,5785,1034,"blue","2015-11-23","Scott Jorgensen"
746,5670,1979,"red","2015-11-23","Erik Perez"
746,5669,2299,"blue","2015-11-23","Henry Cejudo"
746,5857,2701,"blue","2015-11-23","Enrique Marin"
746,5705,2333,"red","2015-11-23","Hector Urbina"
746,5670,2326,"blue","2015-11-23","Taylor Lapilus"
746,5858,2702,"red","2015-11-23","Vernon Ramos"
746,5706,2074,"blue","2015-11-23","Michel Prazeres"
746,5761,2119,"blue","2015-11-23","Andre Fili"
746,5866,2704,"red","2015-11-23","Horacio Gutierrez"
746,5858,2703,"blue","2015-11-23","Alvaro Herrera"
746,5706,2261,"red","2015-11-23","Valmir Lazaro"
746,5642,2073,"blue","2015-11-23","Leandro Silva"
746,5857,2700,"red","2015-11-23","Erick Montano"
746,5866,2705,"blue","2015-11-23","Enrique Barzola"
746,5705,2490,"blue","2015-11-23","Bartosz Fabinski"
746,5641,2047,"red","2015-11-23","Neil Magny"
746,5761,2360,"red","2015-11-23","Gabriel Benitez"
746,5669,2011,"red","2015-11-23","Jussier Formiga"
746,5642,542,"red","2015-11-23","Efrain Escudero"
746,5785,2354,"red","2015-11-23","Alejandro Perez"
746,5641,2070,"blue","2015-11-23","Kelvin Gastelum"
745,5655,2036,"red","2015-10-26","Norman Parke"
745,5726,2143,"blue","2015-10-24","Jon Delos Reyes"
745,5655,1918,"blue","2015-10-26","Reza Madadi"
745,5633,2269,"red","2015-10-26","Cathal Pendred"
745,5704,2542,"blue","2015-10-26","Ericka Almeida"
745,5758,1486,"red","2015-10-26","Darren Elkins"
745,5632,2122,"blue","2015-10-24","Krzysztof Jotko"
745,5668,2503,"blue","2015-10-24","Mickael Lebout"
745,5633,2510,"blue","2015-10-26","Tom Breese"
745,5758,2128,"blue","2015-10-26","Rob Whiteford"
745,5664,2274,"red","2015-10-26","Paddy Holohan"
745,5668,2502,"red","2015-10-24","Stevie Ray"
745,5726,2196,"red","2015-10-24","Neil Seery"
745,5664,2166,"blue","2015-10-26","Louis Smolka"
745,5632,2302,"red","2015-10-24","Scott Askham"
745,5704,2342,"red","2015-10-26","Aisling Daly"
744,5643,1253,"red","2015-10-05","Chris Cariaso"
744,5649,2233,"blue","2015-10-03","Viktor Pesta"
744,5667,2344,"red","2015-10-22","Rose Namajunas"
744,5605,503,"red","2015-10-05","Ryan Bader"
744,5649,2082,"red","2015-10-03","Derrick Lewis"
744,5607,1409,"red","2015-10-05","Daniel Cormier"
744,5640,1511,"blue","2015-10-05","Julianna Pena"
744,5666,911,"red","2015-10-05","Joseph Benavidez"
744,5629,2234,"blue","2015-10-05","Ruslan Magomedov"
744,5648,2291,"red","2015-10-05","Alan Jouban"
744,5728,2175,"red","2015-10-05","Francisco Trevino"
744,5667,2352,"blue","2015-10-22","Angela Hill"
744,5605,387,"blue","2015-10-05","Rashad Evans"
744,5727,2466,"blue","2015-10-05","Islam Makhachev"
744,5634,2254,"blue","2016-03-10","Dan Hooker"
744,5640,2099,"red","2015-10-05","Jessica Eye"
744,5643,2118,"blue","2015-10-05","Sergio Pettis"
744,5634,2362,"red","2016-03-10","Yair Rodriguez"
744,5666,2084,"blue","2015-10-05","Ali Bagautinov"
744,5607,1139,"blue","2015-10-05","Alexander Gustafsson"
744,5648,2172,"blue","2015-10-05","Albert Tumenov"
744,5728,2628,"blue","2015-10-05","Sage Northcutt"
744,5629,1850,"red","2015-10-05","Shawn Jordan"
744,5727,915,"red","2015-10-05","Adriano Martins"
743,5631,377,"blue","2015-09-07","Frank Mir"
743,5647,1827,"blue","2015-09-07","Ron Stallings"
743,5630,2300,"red","2015-09-07","Jan Blachowicz"
743,5604,1966,"blue","2015-09-07","John Lineker"
743,5650,875,"red","2015-09-07","Ross Pearson"
743,5601,1495,"red","2015-12-23","Demetrious Johnson"
743,5630,2281,"blue","2015-09-07","Corey Anderson"
743,5631,367,"red","2015-09-07","Andrei Arlovski"
743,5620,2573,"red","2015-09-07","Joaquim Silva"
743,5646,2289,"blue","2015-09-07","Tiago Trator"
743,5646,2312,"red","2015-09-07","Clay Collard"
743,5602,516,"red","2015-09-07","Anthony Johnson"
743,5620,2574,"blue","2015-09-07","Nazareno Malegarie"
743,5602,2009,"blue","2015-09-07","Jimi Manuwa"
743,5662,2079,"red","2015-09-07","Jessica Andrade"
743,5604,1689,"red","2015-09-07","Francisco Rivera"
743,5662,2150,"blue","2015-09-07","Raquel Pennington"
743,5601,1904,"blue","2015-12-23","John Dodson"
743,5650,2316,"blue","2015-09-07","Paul Felder"
743,5647,485,"red","2015-09-07","Joe Riggs"
740,5654,2103,"red","2015-10-01","Kyoji Horiguchi"
740,5700,2626,"blue","2015-09-27","Yusuke Kasuya"
740,5699,454,"blue","2015-09-27","George Roop"
740,5699,1051,"red","2015-09-27","Takeya Mizugaki"
740,5652,941,"red","2015-10-01","Katsunori Kikuno"
740,5701,2231,"blue","2015-10-01","Kajan Johnson"
740,5579,328,"red","2015-10-01","Josh Barnett"
740,5579,1015,"blue","2015-10-01","Roy Nelson"
740,5701,460,"red","2015-10-01","Naoyuki Kotani"
740,5654,2010,"blue","2015-10-01","Chico Camus"
740,5700,2207,"red","2015-09-27","Nick Hein"
740,5653,2464,"blue","2015-10-01","Roger Zapata"
740,5580,2069,"blue","2015-10-01","Uriah Hall"
740,5580,786,"red","2015-10-01","Gegard Mousasi"
740,5652,1906,"blue","2015-10-01","Diego Brandao"
740,5653,2310,"red","2015-10-01","Shinsho Anzai"
739,5578,2507,"red","2015-08-24","Shane Campbell"
739,5577,520,"red","2015-08-24","Sam Stout"
739,5564,1936,"red","2015-08-24","Max Holloway"
739,5615,2220,"blue","2015-08-24","Chris Beal"
739,5577,2377,"blue","2015-08-24","Frankie Perez"
739,5611,2582,"blue","2015-08-24","Tony Sims"
739,5613,1858,"blue","2015-08-24","Felipe Arantes"
739,5612,2465,"red","2015-08-24","Maryna Moroz"
739,5609,407,"blue","2016-01-27","Joshua Burkman"
739,5610,2222,"red","2015-08-24","Chad Laprise"
739,5611,2223,"red","2015-08-24","Olivier Aubin-Mercier"
739,5610,1997,"blue","2015-08-24","Francisco Trinaldo"
739,5616,2623,"blue","2015-08-24","Daniel Jolly"
739,5564,1531,"blue","2015-08-24","Charles Oliveira"
739,5612,2256,"blue","2015-08-24","Valerie Letourneau"
739,5608,1820,"blue","2015-08-24","Erick Silva"
739,5616,2608,"red","2015-08-24","Misha Cirkunov"
739,5613,1060,"red","2015-08-24","Yves Jabouin"
739,5615,2332,"red","2015-08-24","Chris Kelades"
739,5578,2093,"blue","2015-08-24","Elias Silverio"
739,5608,2047,"red","2015-08-24","Neil Magny"
739,5609,405,"red","2016-01-27","Patrick Cote"
738,5566,2371,"blue","2015-08-09","Willie Gates"
738,5619,2304,"red","2015-08-10","Frankie Saenz"
738,5546,2367,"blue","2015-08-09","Jonathan Wilson"
738,5544,1499,"blue","2015-08-10","Ovince Saint Preux"
738,5565,1550,"red","2015-08-09","Chris Camozzi"
738,5619,2583,"blue","2015-08-10","Sirwan Kakai"
738,5545,2331,"blue","2015-08-10","Roman Salazar"
738,5546,2290,"red","2015-08-09","Chris Dempsey"
738,5548,1711,"red","2015-08-10","Michael Johnson"
738,5618,2217,"red","2015-12-04","Ray Borg"
738,5621,2611,"blue","2015-08-10","Oluwale Bamgbose"
738,5567,2264,"blue","2015-08-10","Sam Alvey"
738,5545,2359,"red","2015-08-10","Marlon Vera"
738,5544,1968,"red","2015-08-10","Glover Teixeira"
738,5548,2168,"blue","2015-08-10","Beneil Dariush"
738,5618,2610,"blue","2015-12-04","Geane Herrera"
738,5565,2005,"blue","2015-08-09","Tom Watson"
738,5621,2069,"red","2015-08-10","Uriah Hall"
